Name,Url,Season,Missed_days
Alex Cordaz,https://www.transfermarkt.com/alex-cordaz/profil/spieler/16633,20/21,5
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,22/23,19
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,20/21,42
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,19/20,172
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,17/18,83
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,16/17,31
Alex Ferrari,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491,15/16,15
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,19/20,36
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,18/19,27
Alex Iwobi,https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631,16/17,28
Alex Kral,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,22/23,20
Alex Kral,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,20/21,22
Alex Kral,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,17/18,32
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,21/22,152
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,20/21,17
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,19/20,10
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,18/19,54
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,16/17,228
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,12/13,129
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,22/23,4
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,21/22,55
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,19/20,4
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,18/19,105
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,17/18,169
Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,16/17,31
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,22/23,68
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,20/21,114
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,19/20,18
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,18/19,41
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,17/18,47
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,16/17,18
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,15/16,129
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,14/15,111
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,13/14,180
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,12/13,18
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,22/23,55
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,21/22,38
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,20/21,103
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,19/20,13
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,18/19,32
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,17/18,16
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,16/17,16
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,15/16,10
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,12/13,44
Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,11/12,99
Álex Sola,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,22/23,95
Álex Sola,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,21/22,98
Álex Sola,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,19/20,0
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,22/23,73
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,21/22,45
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,20/21,27
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,18/19,8
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,17/18,35
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,13/14,11
Alex Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,12/13,50
Alexander Callens,https://www.transfermarkt.com/alexander-callens/profil/spieler/147462,18/19,34
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,22/23,17
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,20/21,32
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,17/18,66
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,16/17,127
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,15/16,106
Alexander Djiku,https://www.transfermarkt.com/alexander-djiku/profil/spieler/250844,14/15,14
Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,21/22,19
Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,18/19,42
Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,17/18,84
Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,16/17,13
Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,13/14,19
Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,22/23,107
Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,21/22,27
Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,18/19,66
Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,17/18,33
Alexander Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,16/17,4
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,21/22,19
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,20/21,22
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,19/20,0
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,18/19,143
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,17/18,68
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,16/17,162
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,15/16,31
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,13/14,104
Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,12/13,218
Alex Mighten,https://www.transfermarkt.com/alex-mighten/profil/spieler/503988,21/22,56
Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,21/22,11
Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,20/21,43
Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,21/22,83
Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,19/20,64
Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,17/18,11
Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,14/15,8
Alexander Schwolow,https://www.transfermarkt.com/alexander-schwolow/profil/spieler/93763,13/14,71
Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,22/23,14
Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,21/22,40
Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,18/19,10
Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,15/16,12
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,21/22,20
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,20/21,2
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,19/20,49
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,18/19,20
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,17/18,45
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,16/17,41
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,15/16,22
Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,14/15,22
Alexandre Letellier,https://www.transfermarkt.com/alexandre-letellier/profil/spieler/93730,21/22,26
Alexandre Letellier,https://www.transfermarkt.com/alexandre-letellier/profil/spieler/93730,20/21,92
Alexandre Letellier,https://www.transfermarkt.com/alexandre-letellier/profil/spieler/93730,16/17,191
Alexis Beka Beka,https://www.transfermarkt.com/alexis-beka-beka/profil/spieler/539065,20/21,31
Alexis Blin,https://www.transfermarkt.com/alexis-blin/profil/spieler/236041,22/23,6
Alexis Blin,https://www.transfermarkt.com/alexis-blin/profil/spieler/236041,21/22,48
Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,22/23,32
Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,21/22,62
Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,20/21,25
Alexis Mac Allister,https://www.transfermarkt.com/alexis-mac-allister/profil/spieler/534033,20/21,40
Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,22/23,75
Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,20/21,53
Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,19/20,19
Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,18/19,11
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,21/22,47
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,20/21,39
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,19/20,85
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,18/19,145
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,17/18,10
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,16/17,7
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,15/16,54
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,12/13,22
Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,11/12,74
Alfonso Espino,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,20/21,23
Alfonso Espino,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,19/20,0
Alfonso Espino,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,16/17,4
Alfonso Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,20/21,25
Alfonso Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,19/20,108
Alfonso Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,17/18,21
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,22/23,30
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,20/21,25
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,19/20,37
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,18/19,47
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,17/18,47
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,16/17,118
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,15/16,10
Alfred Duncan,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894,12/13,15
Alidu Seidu,https://www.transfermarkt.com/alidu-seidu/profil/spieler/798404,22/23,46
Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,21/22,8
Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,20/21,47
Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,19/20,148
Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,17/18,5
Alisson,https://www.transfermarkt.com/alisson/profil/spieler/105470,14/15,0
Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,22/23,85
Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,21/22,34
Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,20/21,109
Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,19/20,86
Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,18/19,37
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,22/23,71
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,21/22,42
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,20/21,82
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,19/20,48
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,18/19,114
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,16/17,54
Almamy Touré,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181,15/16,137
Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,18/19,16
Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,16/17,13
Alphonse Areola,https://www.transfermarkt.com/alphonse-areola/profil/spieler/120629,15/16,8
Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,22/23,70
Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,21/22,104
Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,20/21,47
Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,18/19,29
Amadou Haidara,https://www.transfermarkt.com/amadou-haidara/profil/spieler/402008,21/22,60
Amadou Haidara,https://www.transfermarkt.com/amadou-haidara/profil/spieler/402008,20/21,15
Amadou Haidara,https://www.transfermarkt.com/amadou-haidara/profil/spieler/402008,18/19,99
Amadou Onana,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,22/23,11
Amadou Onana,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706,20/21,20
Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,22/23,41
Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,18/19,184
Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,16/17,31
Amine Adli,https://www.transfermarkt.com/amine-adli/profil/spieler/532776,22/23,43
Amine Adli,https://www.transfermarkt.com/amine-adli/profil/spieler/532776,21/22,79
Amine Gouiri,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,18/19,227
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,22/23,209
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,21/22,5
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,20/21,25
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,19/20,31
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,18/19,90
Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,17/18,6
Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,22/23,79
Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,21/22,4
Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,20/21,44
Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,22/23,49
Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,21/22,15
Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,20/21,18
Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,22/23,117
Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,21/22,208
Ander Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,19/20,53
Ander Capa,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,22/23,14
Ander Capa,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,21/22,43
Ander Capa,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,20/21,53
Ander Capa,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,19/20,0
Ander Capa,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,18/19,60
Ander Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,22/23,50
Ander Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,19/20,15
Ander Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,18/19,48
Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,22/23,100
Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,20/21,44
Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,19/20,130
