Name,Url,Season,Missed_days,Missed_ankle,Missed_back,Missed_bone,Missed_foot,Missed_knee,Missed_muscle
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,19/20,115,0,0,0,0,0,92
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,18/19,6,6,0,0,0,0,0
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,17/18,154,0,0,0,0,0,114
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,16/17,94,0,0,0,0,0,94
Michail Antonio,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,12/13,78,0,0,0,0,0,78
Michel Aebischer,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,21/22,23,0,0,23,0,0,0
Michel Aebischer,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,20/21,38,0,0,0,0,33,0
Michel Aebischer,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,19/20,43,0,0,0,43,0,0
Michel Aebischer,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,18/19,30,0,0,0,0,0,30
Michel Adopo,https://www.transfermarkt.com/michel-adopo/profil/spieler/564305,21/22,5,0,0,0,0,0,0
Michel Adopo,https://www.transfermarkt.com/michel-adopo/profil/spieler/564305,18/19,75,0,0,0,0,75,0
Michele Castagnetti,https://www.transfermarkt.com/michele-castagnetti/profil/spieler/195335,22/23,45,0,0,0,0,0,17
Michele Castagnetti,https://www.transfermarkt.com/michele-castagnetti/profil/spieler/195335,18/19,48,11,0,0,0,0,37
Michele Cerofolini,https://www.transfermarkt.com/michele-cerofolini/profil/spieler/370701,21/22,82,0,0,0,0,82,0
Michele Cerofolini,https://www.transfermarkt.com/michele-cerofolini/profil/spieler/370701,20/21,44,0,0,0,0,0,33
Michele Cerofolini,https://www.transfermarkt.com/michele-cerofolini/profil/spieler/370701,19/20,99,0,0,0,0,99,0
Mickaël Malsa,https://www.transfermarkt.com/mickael-malsa/profil/spieler/205569,22/23,20,0,0,0,0,0,0
Mickaël Malsa,https://www.transfermarkt.com/mickael-malsa/profil/spieler/205569,21/22,34,0,0,0,0,0,0
Mickaël Alphonse,https://www.transfermarkt.com/mickael-alphonse/profil/spieler/172153,22/23,25,0,0,0,0,0,0
Michaël Barreto,https://www.transfermarkt.com/michael-barreto/profil/spieler/149518,22/23,41,0,0,0,0,0,0
Michaël Barreto,https://www.transfermarkt.com/michael-barreto/profil/spieler/149518,17/18,86,86,0,0,0,0,0
Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,22/23,7,0,0,0,0,0,7
Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,21/22,28,0,0,0,0,0,15
Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,20/21,22,16,0,0,0,0,0
Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,19/20,45,24,0,0,0,0,17
Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,17/18,8,8,0,0,0,0,0
Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,22/23,32,0,0,0,0,0,32
Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,20/21,23,0,0,0,0,16,0
Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,19/20,33,5,0,0,0,0,18
Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,18/19,75,0,0,0,0,0,75
Miguel Almirón,https://www.transfermarkt.com/miguel-almiron/profil/spieler/272999,17/18,23,0,0,0,0,0,23
Miguel Gutiérrez,https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,21/22,55,0,0,0,0,55,0
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,22/23,60,0,0,0,0,0,10
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,21/22,79,0,0,0,0,0,73
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,20/21,107,0,0,0,0,0,79
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,19/20,29,0,0,0,0,0,29
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,17/18,79,0,0,0,0,0,79
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,16/17,94,0,0,0,0,0,46
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,14/15,11,0,0,0,0,0,0
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,13/14,21,0,0,0,0,0,0
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,11/12,20,0,0,0,0,0,0
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,10/11,73,28,0,0,0,0,0
Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,09/10,13,0,0,0,0,0,13
Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,22/23,156,0,0,0,0,0,156
Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,21/22,45,0,0,0,0,0,0
Mike Maignan,https://www.transfermarkt.com/mike-maignan/profil/spieler/182906,15/16,114,0,0,0,0,0,0
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,22/23,64,49,0,0,0,0,15
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,21/22,2,0,0,0,0,0,0
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,20/21,11,0,0,0,0,0,0
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,18/19,39,0,0,0,0,0,39
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,17/18,156,13,0,0,0,0,143
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,16/17,12,0,0,0,0,0,12
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,15/16,16,0,0,0,0,0,16
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,14/15,31,0,6,0,0,0,25
Mikel Balenziaga,https://www.transfermarkt.com/mikel-balenziaga/profil/spieler/85258,13/14,38,0,0,0,0,38,0
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,22/23,26,0,0,0,0,0,26
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,21/22,22,0,0,0,0,0,22
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,19/20,7,0,0,0,0,0,7
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,18/19,54,0,0,0,0,0,54
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,17/18,40,0,27,0,0,13,0
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,16/17,16,0,0,0,0,8,0
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,15/16,19,0,0,0,0,0,19
Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,14/15,8,0,0,0,0,0,0
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,21/22,122,0,0,0,0,86,36
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,20/21,35,0,0,0,0,0,25
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,18/19,9,0,0,0,0,0,9
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,17/18,18,0,0,0,0,0,18
Mikel Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,16/17,5,0,0,0,0,0,0
Mikel Vesga,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,22/23,12,0,0,0,0,0,12
Mikel Vesga,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,17/18,22,0,0,0,0,22,0
Mikel Vesga,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,16/17,14,0,0,0,0,14,0
Mikkel Damsgaard,https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941,21/22,186,0,0,0,0,0,186
Mikkel Damsgaard,https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941,20/21,5,0,0,0,0,0,0
Mikkel Desler,https://www.transfermarkt.com/mikkel-desler/profil/spieler/221873,17/18,18,18,0,0,0,0,0
Mikkel Desler,https://www.transfermarkt.com/mikkel-desler/profil/spieler/221873,15/16,66,0,0,0,0,0,0
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,22/23,54,0,0,0,0,47,8
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,21/22,46,0,0,0,0,0,21
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,17/18,61,0,0,0,0,0,0
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,16/17,43,0,0,0,0,0,0
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,15/16,35,0,0,0,0,0,0
Milan Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,14/15,9,0,0,0,0,0,0
Milan Skriniar,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,22/23,95,0,95,0,0,0,0
Milan Skriniar,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,21/22,5,0,0,0,0,0,5
Milan Skriniar,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,20/21,33,0,0,0,0,0,0
Mile Svilar,https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,21/22,17,0,0,0,0,0,0
Mile Svilar,https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,20/21,32,0,0,0,0,0,0
Mile Svilar,https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,18/19,6,0,0,0,0,0,6
Mile Svilar,https://www.transfermarkt.com/mile-svilar/profil/spieler/338670,17/18,8,0,0,0,0,0,0
Milos Pantovic,https://www.transfermarkt.com/milos-pantovic/profil/spieler/232144,21/22,21,0,5,0,0,0,0
Milos Pantovic,https://www.transfermarkt.com/milos-pantovic/profil/spieler/232144,18/19,178,0,0,0,0,150,0
Milos Pantovic,https://www.transfermarkt.com/milos-pantovic/profil/spieler/232144,17/18,5,0,0,0,0,5,0
Milos Pantovic,https://www.transfermarkt.com/milos-pantovic/profil/spieler/232144,16/17,37,0,37,0,0,0,0
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,23/24,0,0,0,0,0,0,0
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,22/23,42,9,0,0,0,0,20
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,21/22,78,0,0,0,0,0,63
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,20/21,98,0,0,8,0,0,58
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,19/20,52,0,0,0,47,0,5
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,18/19,26,0,26,0,0,0,0
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,17/18,17,12,0,0,5,0,0
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,15/16,32,0,0,0,32,0,0
Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,14/15,74,0,0,0,0,0,0
Mislav Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,21/22,9,0,0,0,0,0,9
Mislav Orsic,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150,18/19,11,0,0,0,0,0,0
Mitchel Bakker,https://www.transfermarkt.com/mitchel-bakker/profil/spieler/361065,21/22,57,47,0,0,0,0,0
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,22/23,18,18,0,0,0,0,0
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,21/22,74,0,0,0,0,0,29
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,20/21,54,0,0,0,0,0,54
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,19/20,70,54,0,16,16,0,0
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,17/18,52,29,8,0,0,0,15
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,16/17,140,4,75,0,0,0,54
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,15/16,34,15,0,0,4,7,8
Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211,14/15,39,0,0,0,0,39,0
Mitchell van Bergen,https://www.transfermarkt.com/mitchell-van-bergen/profil/spieler/393239,22/23,32,0,0,0,0,0,0
Mitchell van Bergen,https://www.transfermarkt.com/mitchell-van-bergen/profil/spieler/393239,20/21,6,0,0,0,0,0,0
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,22/23,72,0,0,0,0,0,0
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,21/22,8,0,0,0,0,0,0
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,20/21,27,0,0,0,0,0,5
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,19/20,67,0,0,0,0,67,0
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,16/17,67,0,0,0,0,0,67
Mohamed-Ali Cho,https://www.transfermarkt.com/mohamed-ali-cho/profil/spieler/670847,22/23,128,52,0,0,0,0,76
Mohamed Camara,https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382,22/23,11,11,0,0,0,0,0
Mohamed Camara,https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382,21/22,15,0,0,0,0,0,11
Mohamed Camara,https://www.transfermarkt.com/mohamed-camara/profil/spieler/543382,18/19,46,0,0,0,0,46,0
Mady Camara,https://www.transfermarkt.com/mady-camara/profil/spieler/481173,22/23,5,0,0,0,0,0,5
Mady Camara,https://www.transfermarkt.com/mady-camara/profil/spieler/481173,21/22,28,0,0,0,0,0,13
Mady Camara,https://www.transfermarkt.com/mady-camara/profil/spieler/481173,20/21,11,0,0,0,0,0,0
Mady Camara,https://www.transfermarkt.com/mady-camara/profil/spieler/481173,18/19,9,0,0,0,0,0,0
Mohamed El Arouch,https://www.transfermarkt.com/mohamed-el-arouch/profil/spieler/743533,22/23,12,12,0,0,0,0,0
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,22/23,67,0,0,0,0,0,67
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,20/21,13,0,0,0,0,0,0
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,18/19,26,0,0,0,0,0,26
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,17/18,21,21,0,0,0,0,0
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,16/17,8,0,0,0,0,0,8
Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,13/14,12,0,0,0,0,0,0
Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,20/21,11,0,0,0,0,0,0
Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,19/20,55,0,0,0,55,0,0
Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,18/19,32,0,0,0,0,0,22
Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,17/18,9,0,0,0,0,0,0
Mohamed Elyounoussi,https://www.transfermarkt.com/mohamed-elyounoussi/profil/spieler/186644,16/17,3,0,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,20/21,12,0,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,19/20,29,29,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,18/19,13,0,0,0,0,0,6
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,17/18,15,0,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,16/17,15,15,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,15/16,29,29,0,0,0,0,0
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,14/15,8,0,0,0,0,0,8
Mohamed Salah,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,12/13,0,0,0,0,0,0,0
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,22/23,23,0,15,0,0,0,3
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,21/22,23,0,0,0,0,0,0
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,20/21,151,0,0,0,0,0,0
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,19/20,50,0,0,0,0,0,50
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,18/19,234,0,0,0,0,234,0
Mohamed Youssouf,https://www.transfermarkt.com/mohamed-youssouf/profil/spieler/57482,15/16,62,0,0,0,54,0,0
Mohammed Salisu,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,20/21,53,0,0,0,0,0,38
Mohammed Salisu,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,19/20,0,0,0,0,0,0,0
Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,22/23,15,0,0,0,0,0,15
Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,20/21,24,0,0,0,0,0,24
Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,16/17,44,32,0,0,0,0,12
Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,14/15,4,0,0,0,0,0,4
Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,13/14,10,0,0,0,0,0,10
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,22/23,28,0,0,0,0,0,18
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,21/22,39,0,0,0,0,0,18
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,20/21,53,0,0,0,0,0,20
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,19/20,0,0,0,0,0,0,0
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,18/19,10,0,0,0,0,0,0
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,17/18,98,0,0,0,0,0,98
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,16/17,44,29,0,0,0,0,0
Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,15/16,31,31,0,0,0,0,0
Moisés Caicedo,https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,21/22,6,0,0,0,0,0,0
Moisés Caicedo,https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,20/21,22,0,0,0,0,0,22
Monchu,https://www.transfermarkt.com/monchu/profil/spieler/282727,21/22,8,0,0,0,0,0,0
Monchu,https://www.transfermarkt.com/monchu/profil/spieler/282727,19/20,10,0,0,0,0,0,10
Monchu,https://www.transfermarkt.com/monchu/profil/spieler/282727,18/19,35,0,0,0,31,0,0
Montassar Talbi,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,21/22,18,0,0,0,0,0,0
Montassar Talbi,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,20/21,29,0,0,0,0,0,0
Montassar Talbi,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,18/19,34,0,0,0,0,0,0
Montassar Talbi,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,17/18,56,0,0,0,0,0,56
Morgan Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,20/21,90,0,0,0,90,0,0
Morgan Gibbs-White,https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,19/20,164,95,69,0,0,0,0
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,20/21,36,0,0,0,0,0,31
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,18/19,21,0,0,0,0,0,21
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,17/18,9,0,0,0,0,6,0
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,15/16,57,0,0,0,0,57,0
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,14/15,55,0,0,0,0,55,0
Morgan Sanson,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094,13/14,8,0,0,0,0,0,8
Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,22/23,11,0,0,0,0,0,0
Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,21/22,63,0,63,0,0,0,0
Moritz Broschinski,https://www.transfermarkt.com/moritz-broschinski/profil/spieler/406973,20/21,212,0,0,0,101,0,111
Moritz Jenz,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245,22/23,31,0,0,0,0,0,0
Moritz Jenz,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245,21/22,42,0,0,0,0,0,42
Morten Hjulmand,https://www.transfermarkt.com/morten-hjulmand/profil/spieler/461496,22/23,10,0,0,0,0,0,10
Morten Hjulmand,https://www.transfermarkt.com/morten-hjulmand/profil/spieler/461496,20/21,22,0,0,0,0,0,0
Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,22/23,45,0,0,0,0,0,0
Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,20/21,13,0,0,0,0,0,0
Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,19/20,22,0,0,0,0,0,0
Morten Thorsby,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,18/19,29,0,0,0,29,0,0
